"disease","state","year","weeks_reporting","count","population","raw_rate","rate"
"Polio","Georgia",1935,52,20,2988679,0.669191974112978,0.669191974112978
"Polio","Georgia",1936,51,131,3013053,4.34774960812173,4.43299960043784
"Polio","Georgia",1937,52,77,3039203,2.53355896266225,2.53355896266225
"Polio","Georgia",1938,51,58,3066678,1.89129735824889,1.92838162017534
"Polio","Georgia",1939,52,92,3095013,2.97252386338927,2.97252386338927
"Polio","Georgia",1940,47,52,3123723,1.66468025493938,1.84177389908187
"Polio","Georgia",1941,49,709,3152430,22.4905866268244,23.8675613182626
"Polio","Georgia",1942,48,97,3181234,3.04913124906876,3.30322551982449
"Polio","Georgia",1943,46,22,3210365,0.68528033416761,0.774664725580777
"Polio","Georgia",1944,47,91,3240060,2.80858996438338,3.10737613080714
"Polio","Georgia",1945,46,117,3270567,3.57736135660881,4.04397370747083
"Polio","Georgia",1946,50,153,3302139,4.63336037641056,4.81869479146699
"Polio","Georgia",1947,51,103,3335044,3.08841502540896,3.14897218276992
"Polio","Georgia",1948,47,234,3369557,6.94453306473225,7.68331317800164
"Polio","Georgia",1949,39,247,3405968,7.25197653060745,9.66930204080993
"Polio","Georgia",1950,38,492,3444578,14.2833171436385,19.5455918807685
"Polio","Georgia",1951,46,656,3485627,18.82014340605,21.2749447198827
"Polio","Georgia",1952,45,578,3529052,16.3783361650664,18.926077346299
"Polio","Georgia",1953,45,461,3574711,12.8961474088395,14.9022147835478
"Polio","Georgia",1954,46,755,3622453,20.8422303891866,23.5607821790805
"Polio","Georgia",1955,45,257,3672121,6.99868005438819,8.08736361840413
"Polio","Georgia",1956,51,196,3723548,5.26379678736517,5.36700848907821
"Polio","Georgia",1957,47,85,3776555,2.25072850785968,2.49016771082347
"Polio","Georgia",1958,44,53,3830954,1.38346740785716,1.63500693655846
"Polio","Georgia",1959,37,103,3886546,2.65016804123764,3.72456049038804
"Polio","Georgia",1960,49,26,3943116,0.659377000321573,0.699747020749425
"Polio","Georgia",1961,43,30,4000512,0.749904012286427,0.906860666020796
"Polio","Georgia",1962,38,20,4058872,0.492747738780627,0.674286379384016
"Polio","Georgia",1963,42,22,4118413,0.534186347993754,0.661373573706552
"Polio","Georgia",1964,40,3,4179370,0.0717811536188469,0.0933154997045009
"Polio","Georgia",1966,38,1,4306523,0.0232205888602011,0.0317755426508016
"Polio","Idaho",1928,51,39,439810,8.86746549646438,9.04133736894408
"Polio","Idaho",1929,52,7,441831,1.58431617518916,1.58431617518916
"Polio","Idaho",1930,51,13,445032,2.92113825522659,2.97841547591731
"Polio","Idaho",1931,52,7,449638,1.5568079210387,1.5568079210387
"Polio","Idaho",1932,52,6,455546,1.31710079772405,1.31710079772405
"Polio","Idaho",1933,52,6,462565,1.29711500005405,1.29711500005405
"Polio","Idaho",1934,52,121,470502,25.7172126792235,25.7172126792235
"Polio","Idaho",1935,52,2,479153,0.417403209413277,0.417403209413277
"Polio","Idaho",1936,52,17,488300,3.48146631169363,3.48146631169363
"Polio","Idaho",1937,52,14,497708,2.81289430750561,2.81289430750561
"Polio","Idaho",1938,51,16,507125,3.15504067044614,3.21690421300391
"Polio","Idaho",1939,52,45,516277,8.71625115974564,8.71625115974564
"Polio","Idaho",1940,47,48,524873,9.1450693786878,10.1179490998248
"Polio","Idaho",1941,49,16,532679,3.00368514621376,3.18758423679828
"Polio","Idaho",1942,48,5,539750,0.926354793886058,1.0035510267099
"Polio","Idaho",1943,46,11,546228,2.01381108255161,2.27648209331921
"Polio","Idaho",1944,47,15,552263,2.71609722179469,3.00504373475157
"Polio","Idaho",1945,46,27,558013,4.83859695025026,5.46971829158725
"Polio","Idaho",1946,50,50,563648,8.87078460315658,9.22561598728284
"Polio","Idaho",1947,51,352,569342,61.8257567507755,63.0380264909867
"Polio","Idaho",1948,46,100,575277,17.3829303100941,19.6502690461933
"Polio","Idaho",1949,44,511,581642,87.8547285099769,103.828315511791
"Polio","Idaho",1950,39,159,588637,27.0115538099032,36.015405079871
"Polio","Idaho",1951,29,126,596401,21.1267251396292,37.8824036986455
"Polio","Idaho",1952,42,313,604802,51.7524743635107,64.0744920691085
"Polio","Idaho",1953,35,95,613632,15.4815915727993,23.0012217653019
"Polio","Idaho",1954,35,124,622669,19.9142722698577,29.5869188009314
"Polio","Idaho",1955,40,249,631677,39.418880218846,51.2445442844998
"Polio","Idaho",1956,50,109,640410,17.0203463406255,17.7011601942506
"Polio","Idaho",1957,41,28,648604,4.31696381767612,5.47517362241849
"Polio","Idaho",1958,25,12,655988,1.82930175551992,3.80494765148143
"Polio","Idaho",1959,21,8,662279,1.20795012373939,2.99111459211659
"Polio","Idaho",1960,48,11,667191,1.64870329485859,1.78609523609681
"Polio","Idaho",1961,49,15,670568,2.23690960499159,2.37386325427679
"Polio","Idaho",1962,22,2,672783,0.297272671871911,0.70264449715179
"Polio","Idaho",1963,15,0,674353,0,0
"Polio","Idaho",1964,12,1,675804,0.147971897177288,0.641211554434915
"Polio","Illinois",1928,52,114,7452677,1.52965169428381,1.52965169428381
"Polio","Illinois",1929,52,86,7549407,1.1391623209611,1.1391623209611
"Polio","Illinois",1930,51,453,7630654,5.93658158265333,6.05298514309752
"Polio","Illinois",1931,52,736,7694112,9.56575625621254,9.56575625621254
"Polio","Illinois",1932,52,211,7741450,2.7255875837214,2.7255875837214
"Polio","Illinois",1933,52,221,7775489,2.84226496880132,2.84226496880132
"Polio","Illinois",1934,52,218,7799181,2.79516528722695,2.79516528722695
"Polio","Illinois",1935,52,258,7815568,3.30110364339482,3.30110364339482
"Polio","Illinois",1936,51,623,7827746,7.95886836389428,8.11492460632358
"Polio","Illinois",1937,52,809,7838842,10.3204019165076,10.3204019165076
"Polio","Illinois",1938,51,317,7852004,4.03718592094451,4.11634642919833
"Polio","Illinois",1939,50,176,7870402,2.23622630711875,2.3256753594035
"Polio","Illinois",1940,47,464,7897241,5.87546967352269,6.50051963879106
"Polio","Illinois",1941,49,392,7935138,4.94005271237879,5.24250491925912
"Polio","Illinois",1942,48,454,7984156,5.68626164118036,6.16011677794539
"Polio","Illinois",1943,46,1346,8043736,16.733517857871,18.9161506219412
"Polio","Illinois",1944,47,551,8113342,6.79128280306685,7.51375969701013
"Polio","Illinois",1945,46,1049,8192452,12.8044692846537,14.4746174522173
"Polio","Illinois",1946,50,2085,8280545,25.1795020738369,26.1866821567904
"Polio","Illinois",1947,51,1028,8377103,12.271545425668,12.5121639634262
"Polio","Illinois",1948,50,1130,8481594,13.3229673573151,13.8558860516078
"Polio","Illinois",1949,47,2906,8593475,33.8163548506279,37.4138394092054
"Polio","Illinois",1950,48,1916,8712176,21.9922095237745,23.8248936507558
"Polio","Illinois",1951,46,1694,8837066,19.1692582130766,21.6695962408692
"Polio","Illinois",1952,45,3333,8967327,37.1682665302604,42.949996879412
"Polio","Illinois",1953,47,2023,9102054,22.2257525609055,24.5901943227039
"Polio","Illinois",1954,48,2210,9240284,23.9170138060692,25.9100982899083
"Polio","Illinois",1955,46,1285,9380993,13.6979102318912,15.4845941751814
"Polio","Illinois",1956,49,1825,9523089,19.1639498486258,20.3372529005825
"Polio","Illinois",1957,47,348,9665415,3.60046619829568,3.9834945172633
"Polio","Illinois",1958,46,240,9806743,2.44729570255894,2.76650818550141
"Polio","Illinois",1959,32,213,9945778,2.14161224994163,3.48011990615515
"Polio","Illinois",1960,47,154,10081158,1.52760228537237,1.69011316679497
"Polio","Illinois",1961,49,37,10211657,0.362331010530416,0.384514541787381
"Polio","Illinois",1962,44,64,10336802,0.619147005040824,0.731719187775519
"Polio","Illinois",1963,51,17,10456318,0.162581130374956,0.165768995676426
"Polio","Illinois",1964,41,6,10569938,0.0567647605879997,0.0719943305018532
"Polio","Illinois",1965,29,2,10677402,0.018731148269963,0.0335868865530372
"Polio","Illinois",1966,16,2,10778459,0.0185555282067687,0.0603054666719983
"Polio","Illinois",1967,1,1,10872870,0.00919720368219247,0.478254591474008
"Polio","Illinois",1968,27,3,10960403,0.0273712563306294,0.0527150121923234
"Polio","Indiana",1928,52,31,3186733,0.972783097925054,0.972783097925054
"Polio","Indiana",1929,52,16,3214048,0.497814593932636,0.497814593932636
"Polio","Indiana",1930,51,162,3238503,5.00231125306971,5.10039578744362
"Polio","Indiana",1931,52,64,3259742,1.96334556538524,1.96334556538524
"Polio","Indiana",1932,52,25,3278298,0.762590832194023,0.762590832194023
"Polio","Indiana",1933,52,45,3294954,1.36572468083014,1.36572468083014
"Polio","Indiana",1934,52,69,3310510,2.08427100356138,2.08427100356138
"Polio","Indiana",1935,52,47,3325785,1.41320019183441,1.41320019183441
"Polio","Indiana",1936,51,47,3341613,1.40650637880568,1.43408493525285
"Polio","Indiana",1937,52,146,3358847,4.34672969623207,4.34672969623207
"Polio","Indiana",1938,51,62,3378355,1.83521269967188,1.87119726241055
"Polio","Indiana",1939,50,59,3401030,1.73476858481107,1.80415932820351
"Polio","Indiana",1940,47,432,3427796,12.6028503446529,13.9435791047224
"Polio","Indiana",1941,49,116,3459410,3.35317293989438,3.55846924233689
"Polio","Indiana",1942,48,82,3495849,2.34563907079511,2.54110899336136
"Polio","Indiana",1943,46,101,3536893,2.85561366996401,3.22808501822018
"Polio","Indiana",1944,47,303,3582324,8.4581964110449,9.35800453987946
"Polio","Indiana",1945,46,201,3631924,5.53425677409549,6.25611635332534
"Polio","Indiana",1946,50,387,3685467,10.5007045240128,10.9207327049733
"Polio","Indiana",1947,50,248,3742722,6.62619344958028,6.89124118756349
"Polio","Indiana",1948,49,416,3803443,10.9374585079887,11.6070988248043
"Polio","Indiana",1949,39,1141,3867370,29.5032541494607,39.337672199281
"Polio","Indiana",1950,40,597,3934224,15.1745299708405,19.7268889620927
"Polio","Indiana",1951,35,362,4003687,9.04166584450782,13.4333321118402
"Polio","Indiana",1952,41,1144,4075338,28.0712912646755,35.6026133112957
"Polio","Indiana",1953,46,639,4148704,15.4024003640655,17.4114091072045
"Polio","Indiana",1954,44,867,4223276,20.5290868984172,24.2616481526749
"Polio","Indiana",1955,40,431,4298504,10.0267441882106,13.0347674446738
"Polio","Indiana",1956,50,431,4373800,9.85413141890347,10.2482966756596
"Polio","Indiana",1957,47,213,4448536,4.78809208242892,5.29746358055965
"Polio","Indiana",1958,46,156,4522042,3.44976893182328,3.89973879249588
"Polio","Indiana",1959,25,95,4593610,2.06809023839638,4.30162769586447
"Polio","Indiana",1960,33,157,4662498,3.36729366961659,5.30603850969887
"Polio","Indiana",1961,39,23,4728084,0.486454978380249,0.648606637840332
"Polio","Indiana",1962,43,28,4790361,0.584507096646787,0.706845791293789
"Polio","Indiana",1963,34,4,4849495,0.0824828152209663,0.126150187985007
"Polio","Indiana",1964,21,9,4905674,0.183461029004373,0.454284452772734
"Polio","Indiana",1966,16,2,5010025,0.0399199604792391,0.129739871557527
"Polio","Indiana",1967,9,3,5058670,0.0593041253926427,0.342646057824158
"Polio","Indiana",1968,13,2,5105306,0.0391749289856475,0.15669971594259
"Polio","Iowa",1928,47,34,2464204,1.37975589683322,1.52653843904952
"Polio","Iowa",1929,52,76,2467316,3.0802702207581,3.0802702207581
"Polio","Iowa",1930,51,224,2470939,9.06537959860604,9.24313213975517
"Polio","Iowa",1931,52,163,2475431,6.58471191481403,6.58471191481403
"Polio","Iowa",1932,52,48,2480764,1.93488780069366,1.93488780069366
"Polio","Iowa",1933,52,45,2486809,1.80954789853181,1.80954789853181
"Polio","Iowa",1934,52,35,2493441,1.4036827019368,1.4036827019368
"Polio","Iowa",1935,52,64,2500531,2.5594563714667,2.5594563714667
"Polio","Iowa",1936,51,71,2507949,2.8309985569882,2.88650833261542
"Polio","Iowa",1937,52,242,2515565,9.62010522486996,9.62010522486996
"Polio","Iowa",1938,51,97,2523247,3.84425305964894,3.91963057062244
"Polio","Iowa",1939,52,183,2530859,7.23074655680147,7.23074655680147
"Polio","Iowa",1940,47,590,2538268,23.2441964363101,25.7169832912367
"Polio","Iowa",1941,49,63,2545385,2.47506762238325,2.62660237477407
"Polio","Iowa",1942,48,61,2552320,2.38998244734203,2.58914765128719
"Polio","Iowa",1943,46,156,2559236,6.09556914641713,6.89064338290633
"Polio","Iowa",1944,47,192,2566296,7.4815999401472,8.2775148273969
"Polio","Iowa",1945,46,286,2573664,11.112561701916,12.5620262717312
"Polio","Iowa",1946,50,540,2581508,20.9180060646723,21.7547263072592
"Polio","Iowa",1947,51,209,2589998,8.06950430077552,8.22772987530053
"Polio","Iowa",1948,50,1183,2599304,45.5121832613654,47.33267059182
"Polio","Iowa",1949,42,1210,2609603,46.3672060462837,57.4070170096845
"Polio","Iowa",1950,47,1282,2621073,48.9112664927684,54.1145927154034
"Polio","Iowa",1951,40,442,2633815,16.7817405550504,21.8162627215655
"Polio","Iowa",1952,46,2705,2647609,102.167653909622,115.493869636964
"Polio","Iowa",1953,44,605,2662146,22.7260262960784,26.8580310771836
"Polio","Iowa",1954,47,1450,2677114,54.1628036758988,59.9248040669518
"Polio","Iowa",1955,45,516,2692192,19.1665378992286,22.1479993502197
"Polio","Iowa",1956,52,649,2707053,23.9744105490362,23.9744105490362
"Polio","Iowa",1957,49,185,2721362,6.79806655637876,7.21427471289174
"Polio","Iowa",1958,46,79,2734778,2.88871710976174,3.26550629799154
"Polio","Iowa",1959,24,285,2746954,10.3751282329446,22.4794445047132
"Polio","Iowa",1960,46,27,2757537,0.979134640804457,1.10684785482243
"Polio","Iowa",1961,36,22,2766298,0.795286697239415,1.14874745156804
"Polio","Iowa",1962,46,9,2773508,0.324498793585596,0.366824723183718
"Polio","Iowa",1964,8,1,2784882,0.0359081641520179,0.233403066988117
"Polio","Iowa",1965,22,3,2789863,0.107532161973545,0.254166928301106
"Polio","Iowa",1967,25,1,2800485,0.0357081005611528,0.0742728491671978
"Polio","Iowa",1968,13,2,2806962,0.0712514098872731,0.285005639549093
"Polio","Kansas",1928,52,46,1870614,2.45908562643068,2.45908562643068
"Polio","Kansas",1929,52,22,1877675,1.17166176255209,1.17166176255209
"Polio","Kansas",1930,51,777,1880999,41.3078369525981,42.1177945399039
"Polio","Kansas",1931,52,33,1880090,1.7552351217229,1.7552351217229
"Polio","Kansas",1932,52,42,1875485,2.23942073650282,2.23942073650282
"Polio","Kansas",1933,52,54,1867988,2.89081086174001,2.89081086174001
"Polio","Kansas",1934,52,81,1858410,4.35856457939852,4.35856457939852
"Polio","Kansas",1935,52,34,1847551,1.84027396266734,1.84027396266734
"Polio","Kansas",1936,51,85,1836201,4.6291228465729,4.71988996121158
"Polio","Kansas",1937,52,251,1825129,13.7524525663665,13.7524525663665
"Polio","Kansas",1938,51,63,1815086,3.47090991831792,3.53896697553984
"Polio","Kansas",1939,51,66,1806811,3.65284470816261,3.72446911420502
"Polio","Kansas",1940,47,343,1801028,19.0446789278123,21.0707086009839
"Polio","Kansas",1941,49,58,1798323,3.22522705876531,3.4226899399142
"Polio","Kansas",1942,48,95,1798726,5.28151591737708,5.72164224382517
"Polio","Kansas",1943,46,642,1802144,35.6242342454321,40.2708734948363
"Polio","Kansas",1944,47,131,1808496,7.24358804221851,8.01418251479494
"Polio","Kansas",1945,46,123,1817717,6.76672991450264,7.64934685987255
"Polio","Kansas",1946,50,846,1829751,46.2357992972814,48.0852312691727
"Polio","Kansas",1947,51,201,1844556,10.896931294035,11.1105966135259
"Polio","Kansas",1948,49,321,1862098,17.2386200941089,18.2940458141564
"Polio","Kansas",1949,37,755,1882351,40.1094163628356,56.3699905639852
"Polio","Kansas",1950,38,523,1905299,27.4497598539652,37.5628292738471
"Polio","Kansas",1951,35,788,1930840,40.8112531333513,60.6338617981219
"Polio","Kansas",1952,42,1370,1958508,69.9512077561082,86.6062572218483
"Polio","Kansas",1953,45,513,1987719,25.8084769527282,29.8231289231526
"Polio","Kansas",1954,45,700,2017855,34.6903023259848,40.0865715766935
"Polio","Kansas",1955,42,260,2048260,12.6937009949909,15.716010755703
"Polio","Kansas",1956,51,267,2078237,12.8474278920065,13.0993382428302
"Polio","Kansas",1957,49,65,2107050,3.08488170665148,3.27375201522198
"Polio","Kansas",1958,35,29,2133924,1.3589987272274,2.01908382330928
"Polio","Kansas",1959,37,115,2158054,5.32887499571373,7.48922972370578
"Polio","Kansas",1960,31,19,2178611,0.872115306495744,1.46290309476705
"Polio","Kansas",1961,25,9,2194987,0.410025207438586,0.852852431472259
"Polio","Kansas",1964,21,1,2223536,0.0449734117189917,0.11136273378036
"Polio","Kansas",1965,18,1,2228303,0.0448772002730329,0.129645245233206
"Polio","Kansas",1967,24,3,2234688,0.134246928430278,0.290868344932268
"Polio","Kentucky",1928,52,48,2568579,1.86873753931649,1.86873753931649
"Polio","Kentucky",1929,52,13,2591170,0.501703863505675,0.501703863505675
"Polio","Kentucky",1930,51,25,2614589,0.956173226461214,0.974921721097709
"Polio","Kentucky",1931,52,28,2638800,1.06108837350311,1.06108837350311
"Polio","Kentucky",1932,52,52,2663574,1.95226413833443,1.95226413833443
"Polio","Kentucky",1933,52,44,2688626,1.63652363698038,1.63652363698038
"Polio","Kentucky",1934,52,118,2713661,4.34836923256074,4.34836923256074
"Polio","Kentucky",1935,52,318,2738373,11.612735007247,11.612735007247
"Polio","Kentucky",1936,52,85,2762444,3.07698545201278,3.07698545201278
"Polio","Kentucky",1937,49,135,2785545,4.84644836109271,5.14316968932288
"Polio","Kentucky",1938,51,76,2807341,2.70718804733732,2.76027016591256
"Polio","Kentucky",1939,50,167,2827485,5.90630896361961,6.1425613221644
"Polio","Kentucky",1940,47,160,2845627,5.62266242202509,6.22081799883627
"Polio","Kentucky",1941,49,208,2861513,7.26888188171782,7.71391546631279
"Polio","Kentucky",1942,48,123,2875307,4.27780407448665,4.63428774736054
"Polio","Kentucky",1943,46,141,2887282,4.88348557570753,5.52046195514765
"Polio","Kentucky",1944,47,629,2897723,21.7066986734067,24.015921936535
"Polio","Kentucky",1945,46,96,2906921,3.30246332803678,3.73321941430245
"Polio","Kentucky",1946,50,93,2915173,3.19020517821755,3.31781338534626
"Polio","Kentucky",1947,51,112,2922781,3.83196688359477,3.90710348915545
"Polio","Kentucky",1948,45,192,2930049,6.55279143795889,7.57211455053027
"Polio","Kentucky",1949,39,686,2937287,23.354884966978,31.1398466226374
"Polio","Kentucky",1950,41,693,2944806,23.5329593867983,29.8466801978905
"Polio","Kentucky",1951,34,318,2952855,10.7692385843531,16.4706001878342
"Polio","Kentucky",1952,45,1344,2961417,45.3836795020762,52.4433629801769
"Polio","Kentucky",1953,46,377,2970408,12.6918591654749,14.3473190566238
"Polio","Kentucky",1954,46,846,2979745,28.3916912353238,32.0949553094965
"Polio","Kentucky",1955,44,409,2989342,13.681940708022,16.1695662912988
"Polio","Kentucky",1956,51,199,2999112,6.63529738135822,6.76540125158093
"Polio","Kentucky",1957,49,110,3008967,3.65573966082047,3.87956045638091
"Polio","Kentucky",1958,50,87,3018820,2.88192075049191,2.99719758051159
"Polio","Kentucky",1959,33,75,3028580,2.47640808563749,3.9022188016106
"Polio","Kentucky",1960,49,152,3038156,5.00303473554353,5.30934298465844
"Polio","Kentucky",1961,49,28,3047567,0.918765690795313,0.975016651456251
"Polio","Kentucky",1962,33,29,3057281,0.948555268553986,1.49469315044871
"Polio","Kentucky",1963,8,1,3067882,0.0325957778037095,0.211872555724112
"Polio","Kentucky",1965,10,1,3094131,0.0323192521583605,0.168060111223474
"Polio","Kentucky",1968,24,0,3155434,0,0
"Polio","Louisiana",1928,52,12,2035349,0.589579477524493,0.589579477524493
"Polio","Louisiana",1929,52,8,2068979,0.386664146905309,0.386664146905309
"Polio","Louisiana",1930,51,306,2101593,14.5603834805312,14.8458811958357
"Polio","Louisiana",1931,52,30,2132657,1.40669596658066,1.40669596658065
"Polio","Louisiana",1932,52,39,2162174,1.80374012452282,1.80374012452282
"Polio","Louisiana",1933,52,28,2190297,1.27836544541676,1.27836544541676
"Polio","Louisiana",1934,52,25,2217195,1.12755080180138,1.12755080180138
"Polio","Louisiana",1935,52,101,2243050,4.50279753014868,4.50279753014868
"Polio","Louisiana",1936,52,37,2268057,1.63135229846516,1.63135229846516
"Polio","Louisiana",1937,52,133,2292421,5.80172664619631,5.80172664619631
"Polio","Louisiana",1938,51,73,2316360,3.15149631318103,3.21329035853752
"Polio","Louisiana",1939,52,27,2340100,1.15379684628862,1.15379684628862
"Polio","Louisiana",1940,47,94,2363880,3.97651319017886,4.39954650828299
"Polio","Louisiana",1941,49,65,2387964,2.72198408351215,2.88863617025779
"Polio","Louisiana",1942,48,49,2412698,2.03092140002603,2.2001648500282
"Polio","Louisiana",1943,46,57,2438462,2.33753898974025,2.64243537970637
"Polio","Louisiana",1944,47,154,2465650,6.24581753290207,6.91026620661506
"Polio","Louisiana",1945,46,110,2494676,4.40939023744967,4.98452809450833
"Polio","Louisiana",1946,50,314,2525975,12.4308435356644,12.928077277091
"Polio","Louisiana",1947,51,80,2560004,3.12499511719513,3.18626953125778
"Polio","Louisiana",1948,46,153,2597251,5.8908438190995,6.65921475202552
"Polio","Louisiana",1949,42,232,2638235,8.79375794802207,10.8875098404083
"Polio","Louisiana",1950,45,403,2683516,15.0176112234844,17.3536840804709
"Polio","Louisiana",1951,47,815,2733470,29.8155823916121,32.9874528588049
"Polio","Louisiana",1952,48,901,2787570,32.3220582801508,35.01556313683
"Polio","Louisiana",1953,46,433,2845012,15.2196194603046,17.2047872159965
"Polio","Louisiana",1954,47,540,2904923,18.5891329993945,20.5667003397556
"Polio","Louisiana",1955,46,367,2966354,12.3720904517802,13.9858413802733
"Polio","Louisiana",1956,52,629,3028269,20.770942079452,20.770942079452
"Polio","Louisiana",1957,51,179,3089545,5.79373338145261,5.90733599677521
"Polio","Louisiana",1958,50,76,3148970,2.41348758482932,2.5100270882225
"Polio","Louisiana",1959,36,105,3205252,3.27587347266299,4.73181723829099
"Polio","Louisiana",1960,50,54,3257022,1.65795625574528,1.72427450597509
"Polio","Louisiana",1961,50,56,3303261,1.69529443782977,1.76310621534296
"Polio","Louisiana",1962,44,32,3344573,0.956773854240885,1.13073273683014
"Polio","Louisiana",1963,50,15,3382042,0.443519033767174,0.461259795117861
"Polio","Louisiana",1964,1,1,3416829,0.0292669021481613,1.52187891170439
"Polio","Louisiana",1965,26,2,3450153,0.0579684437182931,0.115936887436586
"Polio","Louisiana",1966,20,1,3483288,0.0287085075939744,0.0746421197443335
"Polio","Louisiana",1967,3,1,3517562,0.0284287810705256,0.492765538555776
"Polio","Maine",1928,51,48,790087,6.07528031723089,6.194403460706
"Polio","Maine",1929,52,13,793645,1.63801195748729,1.63801195748729
"Polio","Maine",1930,51,156,797423,19.5630173697022,19.9466059455787
"Polio","Maine",1931,52,120,801432,14.9731979756236,14.9731979756236
"Polio","Maine",1932,52,61,805670,7.57133814092619,7.57133814092619
"Polio","Maine",1933,52,66,810133,8.14681046198587,8.14681046198587
"Polio","Maine",1934,52,21,814814,2.57727530454803,2.57727530454803
"Polio","Maine",1935,52,160,819710,19.5190982176623,19.5190982176623
"Polio","Maine",1936,51,35,824815,4.24337578729776,4.32657923410752
"Polio","Maine",1937,52,133,830125,16.0216834814034,16.0216834814034
"Polio","Maine",1938,51,46,835633,5.50480892927876,5.61274635926462
"Polio","Maine",1939,52,5,841335,0.594293592920775,0.594293592920775
"Polio","Maine",1940,47,9,847226,1.06229034519715,1.17529995638834
"Polio","Maine",1941,49,42,853299,4.92207303653233,5.22342444693227
"Polio","Maine",1942,48,34,859541,3.95559955836894,4.28523285489969
"Polio","Maine",1943,46,20,865938,2.3096341770427,2.61089080883088
"Polio","Maine",1944,47,23,872476,2.63617566557705,2.91661988531929
"Polio","Maine",1945,46,79,879139,8.98606477473983,10.1581601801407
"Polio","Maine",1946,50,59,885912,6.6598036825328,6.92619582983411
"Polio","Maine",1947,51,49,892779,5.48848035180039,5.5960976136004
"Polio","Maine",1948,41,47,899723,5.22383000101142,6.62534536713644
"Polio","Maine",1949,30,466,906727,51.3936388791775,89.0823073905744
"Polio","Maine",1950,29,97,913774,10.6153162598192,19.0343601900206
"Polio","Maine",1951,19,50,920833,5.4298662189561,14.8606864939851
"Polio","Maine",1952,30,151,927822,16.2746733748499,28.2094338497399
"Polio","Maine",1953,33,320,934647,34.23752496932,53.9500393455951
"Polio","Maine",1954,24,136,941208,14.449515941216,31.3072845393013
"Polio","Maine",1955,30,187,947405,19.7381267778827,34.2127530816634
"Polio","Maine",1956,51,21,953134,2.20325788399113,2.24645901897135
"Polio","Maine",1957,46,9,958291,0.93917192168141,1.06167260711812
"Polio","Maine",1958,45,2,962769,0.207734150144012,0.240048351277525
"Polio","Maine",1959,11,46,966463,4.75962349308768,22.5000383309599
"Polio","Maine",1960,50,51,969265,5.2617189313552,5.47218768860941
"Polio","Maine",1961,18,6,971137,0.617832499431079,1.7848494428009
"Polio","Maine",1963,12,1,973064,0.102768163245172,0.445328707395745
"Polio","Maryland",1928,52,293,1598519,18.3294662121626,18.3294662121626
"Polio","Maryland",1929,52,22,1615468,1.36183446530665,1.36183446530665
"Polio","Maryland",1930,51,43,1631526,2.63556939944567,2.68724723080735
"Polio","Maryland",1931,51,53,1646632,3.2186912437023,3.28180283671607
"Polio","Maryland",1932,52,39,1661162,2.34775416244773,2.34775416244773
"Polio","Maryland",1933,52,49,1675618,2.92429420070684,2.92429420070684
"Polio","Maryland",1934,52,29,1690521,1.71544748630748,1.71544748630748
"Polio","Maryland",1935,52,109,1706409,6.38768314044288,6.38768314044288
"Polio","Maryland",1936,51,31,1723842,1.79830866169869,1.83356961584965
"Polio","Maryland",1937,52,85,1743406,4.87551379311532,4.87551379311532
"Polio","Maryland",1938,51,39,1765716,2.20873571967406,2.25204426319708
"Polio","Maryland",1939,52,32,1791427,1.78628545846412,1.78628545846412
"Polio","Maryland",1940,47,16,1821244,0.878520395949142,0.971980012539477
"Polio","Maryland",1941,49,227,1855760,12.2321851963616,12.981094494098
"Polio","Maryland",1942,48,34,1894917,1.79427383890693,1.94379665881584
"Polio","Maryland",1943,46,19,1938485,0.980146867270059,1.10799211082702
"Polio","Maryland",1944,47,408,1986222,20.5415104655975,22.7267775364057
"Polio","Maryland",1945,46,150,2037865,7.36064459618277,8.32072867394574
"Polio","Maryland",1946,50,105,2093123,5.0164276060222,5.21708471026309
"Polio","Maryland",1947,51,114,2151667,5.29821761452864,5.40210423442136
"Polio","Maryland",1948,47,139,2213121,6.28072301514467,6.94888503803241
"Polio","Maryland",1949,32,250,2277061,10.979064680305,17.8409801054956
"Polio","Maryland",1950,36,713,2343001,30.4310582880673,43.9559730827639
"Polio","Maryland",1951,31,146,2410508,6.05681458016319,10.159818005435
"Polio","Maryland",1952,32,198,2479560,7.98528771233606,12.9760925325461
"Polio","Maryland",1953,35,543,2550252,21.292013495137,31.6338486213463
"Polio","Maryland",1954,29,246,2622684,9.3797041504047,16.8187798558981
"Polio","Maryland",1955,36,257,2696968,9.52921947905945,13.7644281364192
"Polio","Maryland",1956,49,111,2773223,4.00256308273803,4.24761796535464
"Polio","Maryland",1957,28,41,2851578,1.43780040384657,2.67020075000078
"Polio","Maryland",1958,22,27,2932172,0.920819106109737,2.17648152353211
"Polio","Maryland",1959,9,24,3015155,0.795978979521782,4.59898965945919
"Polio","Maryland",1960,43,160,3100689,5.16014343908725,6.24017346122179
"Polio","Maryland",1961,25,45,3188774,1.41120066834464,2.93529739015684
"Polio","Maryland",1962,14,2,3278690,0.0609999725500124,0.226571326614332
"Polio","Maryland",1963,12,3,3369444,0.0890354610434244,0.385820331188172
"Polio","Maryland",1964,30,1,3459934,0.0289022854193172,0.0500972947268166
"Polio","Maryland",1965,20,1,3548947,0.0281773720486668,0.0732611673265338
"Polio","Maryland",1967,38,2,3717154,0.0538046042752062,0.0736273532187033
"Polio","Massachusetts",1928,51,369,4199445,8.78687540853613,8.95916708321331
